Order ID,Order Date,Region,State,City,Customer Segment,Customer Name,Product Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Salesperson,Payment Method
ORD-2023139,2023-10-24,West,California,Los Angeles,Home Office,Rowan Jansen,Technology,Accessories,SonicPods Wireless Buds,1,130.73,0,130.73,97.49,33.24,Sofia Rossi,Credit Card
ORD-2023140,2023-12-05,East,Florida,Miami,Home Office,Riley Garrison,Furniture,Chairs,Loft Lounge Chair,4,591.33,0.1,2128.79,1448.83,679.96,Maya Sharma,Apple Pay
ORD-2023141,2024-02-20,South,North Carolina,Charlotte,Consumer,Sam Pemberton,Apparel,Uniforms,FieldOps Polo (M),5,36.41,0,182.05,111.05,71.0,Liam O'Connor,PayPal
ORD-2023142,2023-11-06,West,Washington,Seattle,Home Office,Skyler Klein,Furniture,Chairs,Loft Lounge Chair,2,572.97,0.1,1031.35,605.13,426.22,Chloe Dubois,Credit Card
ORD-2023143,2024-10-16,Central,Texas,Austin,Corporate,Elliot Sinclair,Furniture,Chairs,Kestrel Task Chair,5,224.43,0.15,953.83,678.6,275.23,Diego Alvarez,Debit Card
ORD-2023144,2023-09-11,West,Oregon,Portland,Home Office,Morgan Garrison,Technology,Computers,Vector 14 Laptop,6,1327.16,0.05,7564.81,5157.09,2407.72,Noah Kim,Purchase Order
ORD-2023145,2024-03-28,West,California,San Francisco,Small Business,Parker Pemberton,Technology,Computers,Vector 16 Studio,4,2225.07,0.2,7120.22,4839.61,2280.61,Diego Alvarez,PayPal
ORD-2023146,2023-01-23,South,North Carolina,Charlotte,Consumer,Parker Carter,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,216.71,0.1,195.04,138.69,56.35,Marcus Chen,Wire Transfer
ORD-2023147,2023-02-02,Central,Missouri,Kansas City,Corporate,Parker Fitzgerald,Furniture,Storage,Ember Filing Unit,1,179.5,0.15,152.57,97.1,55.47,Diego Alvarez,PayPal
ORD-2023148,2023-05-02,East,Florida,Miami,Corporate,Parker Ortega,Furniture,Chairs,Halden Ergo Chair,6,375.87,0.2,1804.18,1271.78,532.4,Yuki Tanaka,Wire Transfer
ORD-2023149,2023-08-24,East,Florida,Miami,Home Office,Alex Ibarra,Furniture,Tables,Northwood Oak Desk,6,467.39,0.15,2383.69,1648.16,735.53,Sofia Rossi,Credit Card
ORD-2023150,2023-04-14,West,Oregon,Portland,Consumer,Jamie Fitzgerald,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,228.16,0.05,216.75,146.12,70.63,Yuki Tanaka,PayPal
ORD-2023151,2023-08-28,Central,Texas,Austin,Corporate,Sasha Sinclair,Office Supplies,Binders,"VaultBind 2"" Binder",1,12.22,0,12.22,8.48,3.74,Jonas Weber,Credit Card
ORD-2023152,2023-12-19,South,North Carolina,Charlotte,Small Business,Sam Klein,Apparel,Uniforms,FieldOps Polo (L),4,33.75,0.2,108.0,65.39,42.61,Chloe Dubois,Debit Card
ORD-2023153,2024-04-19,West,Oregon,Portland,Small Business,Taylor Sinclair,Furniture,Tables,Northwood Oak Desk,3,465.07,0.2,1116.17,831.37,284.8,Chloe Dubois,Debit Card
ORD-2023154,2023-02-22,Central,Missouri,Kansas City,Consumer,Reese Klein,Technology,Phones,Nimbus Pro Phone,5,1144.5,0.05,5436.38,3589.43,1846.95,Ava Nguyen,Debit Card
ORD-2023155,2023-07-14,West,Oregon,Portland,Corporate,Avery Rowland,Furniture,Tables,Northwood Oak Desk,1,485.72,0.1,437.15,271.44,165.71,Jonas Weber,Wire Transfer
ORD-2023156,2023-04-11,South,North Carolina,Charlotte,Corporate,Alex Jansen,Office Supplies,Writing,Meridian Fineliners (6-pack),2,20.82,0.05,39.56,28.5,11.06,Yuki Tanaka,Purchase Order
ORD-2023157,2024-08-16,South,North Carolina,Charlotte,Corporate,Elliot Quintero,Furniture,Tables,Northwood Oak Desk,1,493.84,0.1,444.46,270.76,173.7,Jonas Weber,Debit Card
ORD-2023158,2023-12-27,East,Massachusetts,Boston,Small Business,Jamie Bennett,Furniture,Storage,Cirrus 3-Drawer Cabinet,5,232.06,0,1160.3,890.41,269.89,Elena Garcia,Debit Card
ORD-2023159,2024-10-07,East,New York,New York,Corporate,Alex Bennett,Technology,Phones,Nimbus Pro Phone,2,1131.18,0.2,1809.89,1269.88,540.01,Yuki Tanaka,Purchase Order
ORD-2023160,2024-02-26,West,California,Los Angeles,Home Office,Jordan Rowland,Office Supplies,Paper,HeavyStock Cardstock Pack,3,14.74,0,44.22,25.41,18.81,Priya Patel,Debit Card
ORD-2023161,2023-07-16,Central,Texas,Austin,Home Office,Taylor Carter,Apparel,Uniforms,FieldOps Polo (L),5,33.12,0.05,157.32,97.38,59.94,Marcus Chen,Wire Transfer
ORD-2023162,2024-01-24,South,Louisiana,New Orleans,Consumer,Reese Thorne,Technology,Computers,Vector 14 Laptop,2,1331.25,0.15,2263.12,1580.4,682.72,Marcus Chen,Purchase Order
ORD-2023163,2023-02-13,East,Massachusetts,Boston,Small Business,Reese Bennett,Office Supplies,Paper,Silverleaf A4 Ream (500),2,8.13,0,16.26,9.61,6.65,Sofia Rossi,Purchase Order
ORD-2023164,2023-05-28,South,Georgia,Atlanta,Home Office,Parker Lockhart,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,233.43,0.15,198.42,140.03,58.39,Elena Garcia,Apple Pay
ORD-2023165,2023-05-24,West,Washington,Seattle,Consumer,Reese Bennett,Technology,Accessories,BraidedCharge USB-C Cable,4,19.91,0.15,67.69,52.31,15.38,Diego Alvarez,PayPal
ORD-2023166,2024-04-06,South,Tennessee,Nashville,Home Office,Emerson Klein,Apparel,Footwear,Trailmate Work Boots,1,133.54,0.15,113.51,64.67,48.84,Sofia Rossi,Apple Pay
ORD-2023167,2023-03-17,West,Washington,Seattle,Corporate,Drew Emerson,Apparel,Uniforms,HighVis Softshell,1,84.8,0.1,76.32,49.78,26.54,Priya Patel,Credit Card
ORD-2023168,2023-07-11,South,Louisiana,New Orleans,Small Business,Reese Nash,Technology,Phones,Aurora X12 Smartphone,4,889.6,0,3558.4,2445.66,1112.74,Ava Nguyen,PayPal
ORD-2023169,2024-02-28,South,Georgia,Atlanta,Corporate,Sasha Jansen,Furniture,Storage,Ember Filing Unit,4,174.99,0,699.96,395.16,304.8,Elena Garcia,PayPal
ORD-2023170,2024-05-10,West,Washington,Seattle,Home Office,Morgan Klein,Furniture,Storage,Ember Filing Unit,4,183.14,0.05,695.93,456.05,239.88,Ava Nguyen,Wire Transfer
ORD-2023171,2023-12-07,South,North Carolina,Charlotte,Small Business,Quinn Lockhart,Office Supplies,Storage,StackWell Storage Bin,2,24.9,0.2,39.84,24.79,15.05,Liam O'Connor,Apple Pay
ORD-2023172,2024-12-12,South,Tennessee,Nashville,Home Office,Parker Garrison,Apparel,Footwear,Portside Slip-On,5,73.34,0.05,348.37,239.06,109.31,Diego Alvarez,Purchase Order
ORD-2023173,2023-01-28,South,Tennessee,Nashville,Small Business,Sasha Nash,Office Supplies,Paper,HeavyStock Cardstock Pack,2,13.75,0.1,24.75,17.36,7.39,Marcus Chen,Wire Transfer
ORD-2023174,2024-09-04,South,Louisiana,New Orleans,Small Business,Sam Mercer,Technology,Accessories,HyperDock 8-in-1 Hub,2,84.16,0,168.32,96.81,71.51,Priya Patel,Apple Pay
ORD-2023175,2024-09-19,West,Oregon,Portland,Home Office,Quinn Pemberton,Apparel,Uniforms,FieldOps Polo (M),4,35.52,0.05,134.98,88.08,46.9,Diego Alvarez,Purchase Order
ORD-2023176,2024-12-08,East,Pennsylvania,Philadelphia,Consumer,Morgan Mercer,Apparel,Uniforms,FieldOps Polo (L),4,33.94,0,135.76,78.29,57.47,Liam O'Connor,PayPal
ORD-2023177,2024-04-11,East,Florida,Miami,Home Office,Jordan Bennett,Apparel,Uniforms,FieldOps Polo (L),2,32.28,0,64.56,47.54,17.02,Noah Kim,Apple Pay
ORD-2023178,2023-04-22,East,Massachusetts,Boston,Corporate,Quinn Garrison,Furniture,Tables,Compass Meeting Table,1,898.72,0.2,718.98,433.78,285.2,Priya Patel,Apple Pay
ORD-2023179,2024-11-04,South,Louisiana,New Orleans,Consumer,Taylor Thorne,Furniture,Tables,Compass Meeting Table,3,872.09,0.1,2354.64,1702.49,652.15,Marcus Chen,Purchase Order
ORD-2023180,2023-07-11,Central,Texas,Austin,Corporate,Reese Underwood,Apparel,Uniforms,FieldOps Polo (L),3,35.15,0.2,84.36,56.64,27.72,Elena Garcia,Purchase Order
ORD-2023181,2024-02-06,West,Washington,Seattle,Home Office,Reese Emerson,Apparel,Uniforms,HighVis Softshell,2,91.32,0,182.64,128.69,53.95,Sofia Rossi,PayPal
ORD-2023182,2023-04-30,East,Pennsylvania,Philadelphia,Corporate,Parker Garrison,Apparel,Footwear,Trailmate Work Boots,1,131.64,0.15,111.89,66.32,45.57,Yuki Tanaka,Debit Card
ORD-2023183,2024-05-16,Central,Texas,Dallas,Corporate,Parker Rowland,Office Supplies,Storage,StackWell Storage Bin,6,24.19,0.05,137.88,101.69,36.19,Diego Alvarez,Wire Transfer
ORD-2023184,2024-02-23,South,Louisiana,New Orleans,Small Business,Drew Ibarra,Apparel,Uniforms,FieldOps Polo (M),1,34.65,0.05,32.92,20.32,12.6,Yuki Tanaka,PayPal
ORD-2023185,2023-06-22,South,Louisiana,New Orleans,Consumer,Rowan Sinclair,Technology,Accessories,HyperDock 8-in-1 Hub,4,83.36,0,333.44,241.68,91.76,Sofia Rossi,Wire Transfer
ORD-2023186,2023-04-15,East,Pennsylvania,Philadelphia,Consumer,Jordan Ibarra,Apparel,Footwear,Portside Slip-On,1,78.49,0,78.49,51.1,27.39,Sofia Rossi,Apple Pay
ORD-2023187,2024-08-25,Central,Missouri,Kansas City,Corporate,Cameron Klein,Furniture,Chairs,Halden Ergo Chair,4,354.07,0,1416.28,884.38,531.9,Maya Sharma,PayPal
ORD-2023188,2024-06-10,West,California,San Francisco,Small Business,Reese Ibarra,Technology,Accessories,HyperDock 8-in-1 Hub,1,75.66,0,75.66,45.96,29.7,Diego Alvarez,Wire Transfer
ORD-2023189,2024-05-16,East,Pennsylvania,Philadelphia,Small Business,Avery Pemberton,Apparel,Footwear,Trailmate Work Boots,1,122.94,0.1,110.65,78.54,32.11,Jonas Weber,PayPal
ORD-2023190,2024-08-18,West,California,Los Angeles,Small Business,Elliot Jansen,Office Supplies,Paper,HeavyStock Cardstock Pack,1,13.59,0.15,11.55,8.54,3.01,Noah Kim,PayPal
ORD-2023191,2023-12-12,East,Florida,Miami,Home Office,Alex Ortega,Technology,Phones,Aurora X12 Smartphone,1,847.11,0,847.11,551.89,295.22,Sofia Rossi,Apple Pay
ORD-2023192,2023-05-16,Central,Texas,Dallas,Home Office,Casey Carter,Technology,Computers,Vector 16 Studio,1,2144.14,0.1,1929.73,1356.29,573.44,Elena Garcia,Apple Pay
ORD-2023193,2023-11-09,East,Florida,Miami,Consumer,Reese Emerson,Technology,Phones,Aurora X12 Smartphone,2,873.53,0.2,1397.65,771.69,625.96,Elena Garcia,Apple Pay
ORD-2023194,2023-05-16,South,Georgia,Atlanta,Corporate,Cameron Fitzgerald,Apparel,Uniforms,HighVis Softshell,3,93.7,0,281.1,174.86,106.24,Elena Garcia,Debit Card
ORD-2023195,2024-10-18,East,New York,New York,Consumer,Rowan Holloway,Furniture,Tables,Atlas Standing Desk,2,623.81,0.15,1060.48,733.53,326.95,Marcus Chen,Credit Card
ORD-2023196,2023-05-24,West,Oregon,Portland,Home Office,Emerson Underwood,Apparel,Footwear,Trailmate Work Boots,1,125.74,0,125.74,76.33,49.41,Chloe Dubois,Purchase Order
ORD-2023197,2023-10-19,West,Washington,Seattle,Corporate,Jordan Ibarra,Furniture,Storage,Ember Filing Unit,3,190.76,0.05,543.67,360.9,182.77,Jonas Weber,Apple Pay
ORD-2023198,2024-08-31,West,California,Los Angeles,Home Office,Casey Quintero,Office Supplies,Binders,SlimEdge Ring Binder,3,6.36,0.15,16.22,10.28,5.94,Marcus Chen,Credit Card
ORD-2023199,2024-08-24,West,California,Los Angeles,Home Office,Quinn Delgado,Furniture,Chairs,Halden Ergo Chair,5,342.06,0.15,1453.75,941.19,512.56,Diego Alvarez,Purchase Order
ORD-2023200,2024-07-04,East,Pennsylvania,Philadelphia,Consumer,Quinn Thorne,Office Supplies,Paper,Silverleaf A4 Ream (500),2,8.61,0,17.22,11.6,5.62,Diego Alvarez,Apple Pay
ORD-2023201,2024-11-28,West,Washington,Seattle,Small Business,Casey Emerson,Furniture,Chairs,Halden Ergo Chair,5,350.21,0,1751.05,1087.64,663.41,Ava Nguyen,Apple Pay
ORD-2023202,2023-05-21,West,California,San Francisco,Small Business,Jordan Bennett,Office Supplies,Writing,Onyx Gel Pens (12-pack),4,14.88,0.1,53.57,38.49,15.08,Noah Kim,Wire Transfer
ORD-2023203,2023-10-06,West,Washington,Seattle,Consumer,Jordan Thorne,Apparel,Footwear,Portside Slip-On,7,71.29,0,499.03,303.75,195.28,Diego Alvarez,Apple Pay
ORD-2023204,2023-04-29,East,New York,New York,Consumer,Casey Carter,Technology,Phones,Aurora X12 Smartphone,4,904.44,0.15,3075.1,2342.16,732.94,Yuki Tanaka,Apple Pay
ORD-2023205,2024-11-02,South,Tennessee,Nashville,Home Office,Jamie Garrison,Furniture,Tables,Compass Meeting Table,1,916.99,0,916.99,610.23,306.76,Sofia Rossi,Purchase Order
ORD-2023206,2023-02-17,South,Georgia,Atlanta,Small Business,Riley Klein,Office Supplies,Writing,Meridian Fineliners (6-pack),6,20.95,0.2,100.56,55.49,45.07,Maya Sharma,PayPal
ORD-2023207,2024-09-29,East,Florida,Miami,Home Office,Alex Ibarra,Apparel,Uniforms,HighVis Softshell,6,86.71,0,520.26,397.71,122.55,Yuki Tanaka,PayPal
ORD-2023208,2024-10-13,West,Washington,Seattle,Consumer,Jamie Fitzgerald,Apparel,Footwear,Trailmate Work Boots,1,124.97,0.05,118.72,76.76,41.96,Chloe Dubois,PayPal
ORD-2023209,2023-04-06,West,California,San Francisco,Small Business,Hayden Carter,Office Supplies,Storage,StackWell Storage Bin,1,24.7,0.15,20.99,11.91,9.08,Elena Garcia,Apple Pay
ORD-2023210,2023-05-14,East,Pennsylvania,Philadelphia,Home Office,Riley Fitzgerald,Office Supplies,Storage,ClearFile Document Tote,1,31.5,0.1,28.35,17.12,11.23,Maya Sharma,Credit Card
ORD-2023211,2023-06-09,West,California,San Francisco,Small Business,Drew Emerson,Apparel,Footwear,Portside Slip-On,4,77.54,0.2,248.13,154.07,94.06,Marcus Chen,Debit Card
ORD-2023212,2024-12-03,Central,Illinois,Chicago,Corporate,Jamie Klein,Office Supplies,Binders,"VaultBind 2"" Binder",4,12.47,0.1,44.89,28.78,16.11,Liam O'Connor,Debit Card
ORD-2023213,2023-02-01,South,Louisiana,New Orleans,Corporate,Quinn Mercer,Technology,Accessories,BraidedCharge USB-C Cable,3,17.89,0.05,50.99,29.58,21.41,Diego Alvarez,Apple Pay
ORD-2023214,2024-10-22,West,Washington,Seattle,Consumer,Taylor Lockhart,Technology,Phones,Aurora X12 Smartphone,2,958.65,0.2,1533.84,1129.12,404.72,Marcus Chen,Credit Card
ORD-2023215,2024-04-17,West,California,San Francisco,Small Business,Rowan Fitzgerald,Apparel,Footwear,Trailmate Work Boots,1,127.65,0,127.65,78.28,49.37,Ava Nguyen,Purchase Order
ORD-2023216,2024-09-26,East,Pennsylvania,Philadelphia,Small Business,Riley Rowland,Apparel,Footwear,Trailmate Work Boots,4,122.84,0.15,417.66,242.9,174.76,Sofia Rossi,Apple Pay
ORD-2023217,2024-07-10,West,Oregon,Portland,Home Office,Emerson Ibarra,Apparel,Footwear,Portside Slip-On,5,73.58,0,367.9,204.55,163.35,Ava Nguyen,PayPal
ORD-2023218,2023-03-01,South,North Carolina,Charlotte,Corporate,Jamie Ibarra,Furniture,Chairs,Halden Ergo Chair,1,360.15,0.1,324.13,218.06,106.07,Maya Sharma,Wire Transfer
ORD-2023219,2023-12-30,East,Massachusetts,Boston,Corporate,Riley Quintero,Office Supplies,Writing,Onyx Gel Pens (12-pack),2,15.29,0,30.58,20.78,9.8,Yuki Tanaka,PayPal
ORD-2023220,2023-06-29,South,Georgia,Atlanta,Consumer,Emerson Holloway,Technology,Phones,Nimbus Pro Phone,1,1066.73,0.2,853.38,469.49,383.89,Priya Patel,PayPal
ORD-2023221,2023-07-01,Central,Illinois,Chicago,Consumer,Quinn Thorne,Furniture,Storage,Cirrus 3-Drawer Cabinet,3,242.85,0,728.55,463.3,265.25,Marcus Chen,PayPal
ORD-2023222,2023-11-06,Central,Texas,Dallas,Corporate,Hayden Garrison,Apparel,Footwear,Portside Slip-On,1,71.36,0.1,64.22,38.62,25.6,Elena Garcia,PayPal
ORD-2023223,2024-12-06,Central,Texas,Dallas,Corporate,Reese Underwood,Technology,Computers,Meridian Mini Desktop,1,859.03,0,859.03,508.44,350.59,Sofia Rossi,Apple Pay
ORD-2023224,2024-08-02,West,Oregon,Portland,Corporate,Taylor Lockhart,Office Supplies,Paper,Silverleaf A4 Ream (500),7,7.91,0.1,49.83,29.33,20.5,Jonas Weber,Credit Card
ORD-2023225,2023-09-29,East,Massachusetts,Boston,Consumer,Sasha Quintero,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,15.02,0.15,38.3,29.6,8.7,Elena Garcia,PayPal
ORD-2023226,2024-07-13,South,Georgia,Atlanta,Small Business,Reese Jansen,Furniture,Chairs,Kestrel Task Chair,2,208.12,0,416.24,257.17,159.07,Marcus Chen,Credit Card
ORD-2023227,2023-12-17,East,Florida,Miami,Corporate,Casey Underwood,Technology,Computers,Vector 14 Laptop,1,1490.01,0,1490.01,967.32,522.69,Elena Garcia,Debit Card
ORD-2023228,2023-02-24,West,Washington,Seattle,Corporate,Cameron Ibarra,Furniture,Tables,Compass Meeting Table,8,914.8,0.1,6586.56,4623.35,1963.21,Marcus Chen,Credit Card
ORD-2023229,2024-02-07,South,Tennessee,Nashville,Consumer,Alex Holloway,Office Supplies,Paper,HeavyStock Cardstock Pack,6,14.39,0.2,69.07,41.16,27.91,Priya Patel,Apple Pay
ORD-2023230,2023-10-26,West,Oregon,Portland,Consumer,Parker Nash,Office Supplies,Storage,ClearFile Document Tote,5,32.27,0.1,145.22,82.92,62.3,Priya Patel,PayPal
ORD-2023231,2024-01-26,Central,Texas,Dallas,Small Business,Jordan Delgado,Technology,Accessories,SonicPods Wireless Buds,1,126.11,0,126.11,73.74,52.37,Diego Alvarez,PayPal
ORD-2023232,2024-07-08,South,Tennessee,Nashville,Consumer,Taylor Nash,Apparel,Footwear,Portside Slip-On,3,75.49,0.05,215.15,141.9,73.25,Chloe Dubois,Credit Card
ORD-2023233,2024-05-29,East,New York,New York,Small Business,Morgan Underwood,Furniture,Chairs,Halden Ergo Chair,3,348.75,0.15,889.31,530.42,358.89,Liam O'Connor,PayPal
ORD-2023234,2023-03-10,West,Oregon,Portland,Small Business,Emerson Thorne,Office Supplies,Writing,Meridian Fineliners (6-pack),2,23.5,0,47.0,34.35,12.65,Yuki Tanaka,Wire Transfer
ORD-2023235,2023-04-26,South,Tennessee,Nashville,Corporate,Drew Nash,Technology,Phones,Nimbus Pro Phone,3,1166.53,0.1,3149.63,2368.26,781.37,Diego Alvarez,Wire Transfer
ORD-2023236,2024-08-08,South,Georgia,Atlanta,Corporate,Reese Ibarra,Office Supplies,Storage,StackWell Storage Bin,1,24.64,0.15,20.94,11.7,9.24,Ava Nguyen,Apple Pay
ORD-2023237,2024-05-01,Central,Texas,Austin,Consumer,Sam Fitzgerald,Office Supplies,Writing,Meridian Fineliners (6-pack),2,22.82,0,45.64,35.31,10.33,Liam O'Connor,Apple Pay
ORD-2023238,2024-03-29,Central,Texas,Austin,Small Business,Skyler Mercer,Technology,Phones,Aurora Lite 5G,5,532.31,0.15,2262.32,1629.81,632.51,Ava Nguyen,Purchase Order
ORD-2023239,2023-06-12,West,Washington,Seattle,Small Business,Rowan Carter,Furniture,Storage,Cirrus 3-Drawer Cabinet,5,221.7,0,1108.5,673.28,435.22,Noah Kim,Apple Pay
ORD-2023240,2023-07-23,Central,Texas,Austin,Small Business,Rowan Garrison,Apparel,Uniforms,HighVis Softshell,7,84.04,0.1,529.45,350.72,178.73,Jonas Weber,Purchase Order
ORD-2023241,2024-07-18,Central,Texas,Austin,Corporate,Sam Holloway,Office Supplies,Paper,HeavyStock Cardstock Pack,3,14.83,0.05,42.27,31.58,10.69,Liam O'Connor,Apple Pay
ORD-2023242,2024-02-24,West,California,Los Angeles,Small Business,Emerson Klein,Furniture,Storage,Cirrus 3-Drawer Cabinet,3,234.53,0,703.59,423.19,280.4,Chloe Dubois,Apple Pay
ORD-2023243,2024-10-20,Central,Missouri,Kansas City,Small Business,Alex Rowland,Office Supplies,Storage,ClearFile Document Tote,3,32.41,0.15,82.65,56.57,26.08,Diego Alvarez,PayPal
ORD-2023244,2024-07-28,Central,Texas,Austin,Consumer,Drew Klein,Apparel,Uniforms,FieldOps Polo (L),4,36.66,0.1,131.98,98.74,33.24,Sofia Rossi,Debit Card
ORD-2023245,2024-06-13,East,New York,New York,Small Business,Jamie Thorne,Office Supplies,Binders,"VaultBind 2"" Binder",1,11.72,0.15,9.96,6.4,3.56,Chloe Dubois,Purchase Order
ORD-2023246,2023-07-14,Central,Texas,Dallas,Small Business,Elliot Fitzgerald,Office Supplies,Writing,Onyx Gel Pens (12-pack),1,15.87,0,15.87,9.8,6.07,Chloe Dubois,PayPal
ORD-2023247,2024-07-26,East,Pennsylvania,Philadelphia,Consumer,Hayden Klein,Furniture,Tables,Northwood Oak Desk,3,513.61,0.1,1386.75,881.26,505.49,Jonas Weber,Credit Card
ORD-2023248,2024-04-26,West,California,Los Angeles,Small Business,Sasha Carter,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,243.07,0.15,206.61,138.81,67.8,Priya Patel,Debit Card
ORD-2023249,2023-07-25,Central,Missouri,Kansas City,Small Business,Jamie Bennett,Furniture,Tables,Compass Meeting Table,3,886.92,0,2660.76,1655.22,1005.54,Jonas Weber,PayPal
ORD-2023250,2023-08-03,East,Massachusetts,Boston,Small Business,Elliot Nash,Technology,Phones,Nimbus Pro Phone,3,1099.79,0.15,2804.46,1802.65,1001.81,Ava Nguyen,Credit Card
ORD-2023251,2024-06-30,East,Pennsylvania,Philadelphia,Consumer,Jordan Nash,Office Supplies,Binders,"VaultBind 2"" Binder",1,11.7,0.1,10.53,6.55,3.98,Yuki Tanaka,Purchase Order
ORD-2023252,2023-11-10,East,New York,New York,Consumer,Morgan Lockhart,Office Supplies,Writing,Meridian Fineliners (6-pack),1,22.92,0.1,20.63,13.4,7.23,Jonas Weber,PayPal
ORD-2023253,2023-07-12,East,Florida,Miami,Consumer,Jamie Nash,Furniture,Chairs,Loft Lounge Chair,4,564.9,0,2259.6,1306.79,952.81,Diego Alvarez,PayPal
ORD-2023254,2024-07-01,West,California,Los Angeles,Consumer,Parker Jansen,Technology,Phones,Nimbus Pro Phone,3,1050.88,0.2,2522.11,1607.74,914.37,Jonas Weber,Apple Pay
ORD-2023255,2023-06-06,East,New York,New York,Home Office,Jordan Rowland,Apparel,Uniforms,HighVis Softshell,1,92.39,0.15,78.53,58.19,20.34,Chloe Dubois,Purchase Order
ORD-2023256,2023-05-01,Central,Illinois,Chicago,Consumer,Riley Mercer,Apparel,Uniforms,HighVis Softshell,2,86.15,0.1,155.07,114.94,40.13,Chloe Dubois,Wire Transfer
ORD-2023257,2023-10-30,East,New York,New York,Small Business,Elliot Fitzgerald,Furniture,Storage,Ember Filing Unit,3,185.09,0,555.27,412.07,143.2,Marcus Chen,Purchase Order
ORD-2023258,2023-03-18,West,Washington,Seattle,Corporate,Jamie Klein,Apparel,Footwear,Portside Slip-On,3,74.37,0,223.11,164.44,58.67,Noah Kim,Apple Pay
ORD-2023259,2023-11-17,South,Georgia,Atlanta,Consumer,Drew Delgado,Technology,Phones,Aurora X12 Smartphone,2,890.06,0.2,1424.1,1096.09,328.01,Noah Kim,PayPal
ORD-2023260,2023-07-07,West,Oregon,Portland,Small Business,Casey Emerson,Apparel,Footwear,Portside Slip-On,2,76.71,0.2,122.74,90.09,32.65,Priya Patel,Apple Pay
ORD-2023261,2023-03-02,East,New York,New York,Small Business,Elliot Emerson,Apparel,Footwear,Trailmate Work Boots,1,132.3,0,132.3,87.46,44.84,Elena Garcia,Wire Transfer
ORD-2023262,2023-02-17,West,Washington,Seattle,Home Office,Reese Rowland,Technology,Computers,Meridian Mini Desktop,1,809.77,0.05,769.28,596.13,173.15,Yuki Tanaka,Apple Pay
ORD-2023263,2024-12-18,West,Oregon,Portland,Corporate,Casey Rowland,Apparel,Footwear,Portside Slip-On,5,78.8,0,394.0,217.76,176.24,Jonas Weber,Wire Transfer
ORD-2023264,2023-06-19,West,Oregon,Portland,Home Office,Quinn Nash,Furniture,Tables,Atlas Standing Desk,6,614.63,0.05,3503.39,2370.44,1132.95,Sofia Rossi,Credit Card
